gamePk,date,venue,home_team,away_team,home_team_id,away_team_id,home_score,away_score,home_hits,away_hits,home_errors,away_errors,weather,temperature,attendance,duration_minutes
776651,2025-08-21,Wrigley Field,Chicago Cubs,Milwaukee Brewers,112,158,1,4,5,7,0,0,Partly Cloudy,74,37850,171
776644,2025-08-21,Coors Field,Colorado Rockies,Los Angeles Dodgers,115,119,5,9,10,12,1,0,Sunny,88,28305,188
776650,2025-08-21,Nationals Park,Washington Nationals,New York Mets,120,121,9,3,9,7,0,0,Overcast,68,20127,176
776642,2025-08-21,Petco Park,San Diego Padres,San Francisco Giants,135,137,8,4,10,7,1,2,Partly Cloudy,79,39156,173
776655,2025-08-21,Oriole Park at Camden Yards,Baltimore Orioles,Houston Astros,110,117,2,7,9,12,2,1,Partly Cloudy,72,18061,162
776654,2025-08-21,Yankee Stadium,New York Yankees,Boston Red Sox,147,111,3,6,8,10,4,1,Cloudy,69,47036,205
776631,2025-08-21,George M. Steinbrenner Field,Tampa Bay Rays,St. Louis Cardinals,139,138,4,7,10,10,2,0,Partly Cloudy,89,9182,171
776637,2025-08-22,PNC Park,Pittsburgh Pirates,Colorado Rockies,134,115,9,0,14,3,0,0,Partly Cloudy,83,22886,134
776648,2025-08-22,Citizens Bank Park,Philadelphia Phillies,Washington Nationals,143,120,4,5,8,8,1,0,Clear,82,44757,161
776643,2025-08-22,Oriole Park at Camden Yards,Baltimore Orioles,Houston Astros,110,117,7,10,13,10,2,0,Clear,79,24224,191
776647,2025-08-22,Yankee Stadium,New York Yankees,Boston Red Sox,147,111,0,1,3,6,0,0,Clear,81,46064,158
776649,2025-08-22,Comerica Park,Detroit Tigers,Kansas City Royals,116,118,7,5,12,11,1,1,Clear,77,33467,171
776646,2025-08-22,loanDepot park,Miami Marlins,Toronto Blue Jays,146,141,2,5,4,9,0,0,Roof Closed,72,14923,152
776645,2025-08-22,Truist Park,Atlanta Braves,New York Mets,144,121,7,12,10,21,1,0,Cloudy,80,40076,184
776633,2025-08-22,George M. Steinbrenner Field,Tampa Bay Rays,St. Louis Cardinals,139,138,10,6,16,9,0,1,Partly Cloudy,85,10046,164
776639,2025-08-22,Rate Field,Chicago White Sox,Minnesota Twins,145,142,7,9,12,12,1,0,Partly Cloudy,78,22372,196
776641,2025-08-22,Globe Life Field,Texas Rangers,Cleveland Guardians,140,114,4,3,7,7,0,0,Roof Closed,74,26729,151
776634,2025-08-22,American Family Field,Milwaukee Brewers,San Francisco Giants,158,137,5,4,7,5,0,0,Partly Cloudy,78,41716,172
776640,2025-08-22,Angel Stadium,Los Angeles Angels,Chicago Cubs,108,112,2,3,3,5,0,0,Partly Cloudy,83,39872,144
776635,2025-08-22,Chase Field,Arizona Diamondbacks,Cincinnati Reds,109,113,6,5,8,6,1,1,Roof Closed,76,29252,179
776636,2025-08-22,Petco Park,San Diego Padres,Los Angeles Dodgers,135,119,2,1,7,3,0,0,Partly Cloudy,74,44864,136
776638,2025-08-22,T-Mobile Park,Seattle Mariners,Athletics,136,133,3,2,5,5,1,0,Clear,81,36958,138
776627,2025-08-23,Yankee Stadium,New York Yankees,Boston Red Sox,147,111,1,12,7,17,1,1,Sunny,82,45512,169
776630,2025-08-23,loanDepot park,Miami Marlins,Toronto Blue Jays,146,141,6,7,10,12,0,1,Roof Closed,72,24943,214
776628,2025-08-23,Citizens Bank Park,Philadelphia Phillies,Washington Nationals,143,120,6,4,8,9,1,0,Clear,81,44771,160
776625,2025-08-23,Comerica Park,Detroit Tigers,Kansas City Royals,116,118,4,2,9,8,1,1,Partly Cloudy,76,37709,139
776632,2025-08-23,PNC Park,Pittsburgh Pirates,Colorado Rockies,134,115,5,1,11,6,0,0,Partly Cloudy,84,22588,156
776629,2025-08-23,Oriole Park at Camden Yards,Baltimore Orioles,Houston Astros,110,117,8,9,9,11,1,1,Partly Cloudy,78,30159,171
776623,2025-08-23,Globe Life Field,Texas Rangers,Cleveland Guardians,140,114,10,0,10,3,0,0,Roof Closed,74,37006,131
776619,2025-08-23,Rate Field,Chicago White Sox,Minnesota Twins,145,142,7,3,10,7,0,0,Partly Cloudy,79,16998,139
776621,2025-08-23,American Family Field,Milwaukee Brewers,San Francisco Giants,158,137,1,7,7,10,2,0,Partly Cloudy,73,41034,158
776626,2025-08-23,Truist Park,Atlanta Braves,New York Mets,144,121,2,9,5,11,1,0,Partly Cloudy,72,39738,171
776622,2025-08-23,Chase Field,Arizona Diamondbacks,Cincinnati Reds,109,113,10,1,14,7,0,1,Roof Closed,78,36567,144
776617,2025-08-23,Petco Park,San Diego Padres,Los Angeles Dodgers,135,119,5,1,3,2,0,0,Partly Cloudy,79,46326,135
776618,2025-08-23,Angel Stadium,Los Angeles Angels,Chicago Cubs,108,112,1,12,5,14,1,0,Clear,87,44355,143
776620,2025-08-23,T-Mobile Park,Seattle Mariners,Athletics,136,133,1,2,3,5,0,0,Partly Cloudy,84,36524,165
776610,2025-08-24,PNC Park,Pittsburgh Pirates,Colorado Rockies,134,115,4,0,6,4,1,0,Partly Cloudy,79,20300,145
776606,2025-08-24,George M. Steinbrenner Field,Tampa Bay Rays,St. Louis Cardinals,139,138,7,2,8,5,1,0,Overcast,86,8809,145
776612,2025-08-24,Oriole Park at Camden Yards,Baltimore Orioles,Houston Astros,110,117,3,2,8,8,0,0,Cloudy,81,19746,153
776613,2025-08-24,Citizens Bank Park,Philadelphia Phillies,Washington Nationals,143,120,3,2,7,5,0,1,Partly Cloudy,81,42580,156
776624,2025-08-24,Truist Park,Atlanta Braves,New York Mets,144,121,4,3,8,6,0,0,Partly Cloudy,80,34393,160
776615,2025-08-24,Comerica Park,Detroit Tigers,Kansas City Royals,116,118,8,10,9,12,1,0,Sunny,74,31538,168
776614,2025-08-24,loanDepot park,Miami Marlins,Toronto Blue Jays,146,141,5,3,10,4,0,1,Roof Closed,72,20620,159
776607,2025-08-24,Rate Field,Chicago White Sox,Minnesota Twins,145,142,8,0,12,5,0,2,Partly Cloudy,72,18723,159
776608,2025-08-24,American Family Field,Milwaukee Brewers,San Francisco Giants,158,137,3,4,9,9,0,0,Partly Cloudy,70,42053,171
776611,2025-08-24,Globe Life Field,Texas Rangers,Cleveland Guardians,140,114,5,0,10,5,0,1,Roof Closed,74,34577,168
776605,2025-08-24,Angel Stadium,Los Angeles Angels,Chicago Cubs,108,112,3,4,7,8,0,1,Sunny,88,41206,163
776609,2025-08-24,Chase Field,Arizona Diamondbacks,Cincinnati Reds,109,113,1,6,2,11,1,3,Roof Closed,76,25496,153
776603,2025-08-24,Petco Park,San Diego Padres,Los Angeles Dodgers,135,119,2,8,5,9,0,0,Sunny,77,43827,159
776602,2025-08-24,T-Mobile Park,Seattle Mariners,Athletics,136,133,11,4,9,7,0,0,Sunny,79,37550,158
776616,2025-08-24,Yankee Stadium,New York Yankees,Boston Red Sox,147,111,7,2,7,5,0,0,Partly Cloudy,75,44640,169
776604,2025-08-25,Oriole Park at Camden Yards,Baltimore Orioles,Boston Red Sox,110,111,3,4,6,7,1,1,Clear,81,15740,144
776601,2025-08-25,Progressive Field,Cleveland Guardians,Tampa Bay Rays,114,139,0,9,2,14,1,0,Partly Cloudy,67,16325,140
776600,2025-08-25,loanDepot park,Miami Marlins,Atlanta Braves,146,144,2,1,4,3,0,0,Roof Closed,72,8111,133
776597,2025-08-25,Yankee Stadium,New York Yankees,Washington Nationals,147,120,10,5,12,9,0,1,Partly Cloudy,81,36939,157
776596,2025-08-25,Rogers Centre,Toronto Blue Jays,Minnesota Twins,141,142,10,4,10,5,0,0,Clear,68,41845,152
776598,2025-08-25,Citi Field,New York Mets,Philadelphia Phillies,121,143,13,3,14,6,0,1,Cloudy,80,41983,191
776599,2025-08-25,Rate Field,Chicago White Sox,Kansas City Royals,145,118,7,0,11,2,1,0,Partly Cloudy,68,10444,120
776593,2025-08-25,American Family Field,Milwaukee Brewers,Arizona Diamondbacks,158,109,7,5,10,6,0,0,Partly Cloudy,67,28486,160
776589,2025-08-25,Busch Stadium,St. Louis Cardinals,Pittsburgh Pirates,138,134,7,6,11,9,1,2,Partly Cloudy,71,17675,171
776592,2025-08-25,Globe Life Field,Texas Rangers,Los Angeles Angels,140,108,0,4,5,7,0,0,Roof Closed,74,22949,162
776595,2025-08-25,T-Mobile Park,Seattle Mariners,San Diego Padres,136,135,9,6,10,10,1,1,Clear,84,27785,160
776590,2025-08-25,Sutter Health Park,Athletics,Detroit Tigers,133,116,8,3,10,10,0,2,Clear,88,8105,148
776594,2025-08-25,Dodger Stadium,Los Angeles Dodgers,Cincinnati Reds,119,113,7,0,9,3,1,2,Partly Cloudy,77,49702,151
776591,2025-08-26,Oriole Park at Camden Yards,Baltimore Orioles,Boston Red Sox,110,111,0,5,6,9,0,0,Partly Cloudy,79,14776,145
776584,2025-08-26,Progressive Field,Cleveland Guardians,Tampa Bay Rays,114,139,3,0,3,5,0,0,Clear,66,19729,122
776581,2025-08-26,loanDepot park,Miami Marlins,Atlanta Braves,146,144,2,11,12,11,0,1,Roof Closed,72,8576,173
776588,2025-08-26,Yankee Stadium,New York Yankees,Washington Nationals,147,120,5,1,6,8,0,0,Cloudy,76,35531,175
776582,2025-08-26,Rogers Centre,Toronto Blue Jays,Minnesota Twins,141,142,5,7,14,9,0,1,Roof Closed,68,42235,190
776585,2025-08-26,Citi Field,New York Mets,Philadelphia Phillies,121,143,6,5,12,11,0,1,Partly Cloudy,75,41914,193
776583,2025-08-26,Rate Field,Chicago White Sox,Kansas City Royals,145,118,4,5,9,9,0,0,Partly Cloudy,72,10907,160
776586,2025-08-26,American Family Field,Milwaukee Brewers,Arizona Diamondbacks,158,109,9,8,12,14,1,1,Partly Cloudy,68,32850,207
776578,2025-08-26,Busch Stadium,St. Louis Cardinals,Pittsburgh Pirates,138,134,3,8,3,11,1,0,Clear,75,18602,155
776575,2025-08-26,Globe Life Field,Texas Rangers,Los Angeles Angels,140,108,7,3,7,6,0,0,Roof Closed,74,28485,149
776587,2025-08-26,Daikin Park,Houston Astros,Colorado Rockies,117,115,1,6,6,6,2,0,Roof Closed,73,35433,161
776577,2025-08-26,T-Mobile Park,Seattle Mariners,San Diego Padres,136,135,6,7,8,12,0,0,Partly Cloudy,84,35910,177
776576,2025-08-26,Oracle Park,San Francisco Giants,Chicago Cubs,137,112,5,2,7,8,0,0,Partly Cloudy,66,35060,149
776573,2025-08-26,Sutter Health Park,Athletics,Detroit Tigers,133,116,7,6,10,9,0,2,Clear,88,9043,187
776574,2025-08-26,Dodger Stadium,Los Angeles Dodgers,Cincinnati Reds,119,113,6,3,10,7,0,1,Clear,76,44943,145
776570,2025-08-27,Yankee Stadium,New York Yankees,Washington Nationals,147,120,11,2,13,6,0,1,Partly Cloudy,74,35501,174
776580,2025-08-27,Progressive Field,Cleveland Guardians,Tampa Bay Rays,114,139,4,3,8,7,0,0,Partly Cloudy,68,23316,167
776565,2025-08-27,loanDepot park,Miami Marlins,Atlanta Braves,146,144,1,12,5,11,0,0,Roof Closed,72,12453,166
776561,2025-08-27,T-Mobile Park,Seattle Mariners,San Diego Padres,136,135,4,3,8,8,0,1,Partly Cloudy,73,37600,164
776579,2025-08-27,Oriole Park at Camden Yards,Baltimore Orioles,Boston Red Sox,110,111,2,3,5,7,0,1,Clear,77,16790,146
776567,2025-08-27,Rogers Centre,Toronto Blue Jays,Minnesota Twins,141,142,9,8,12,12,2,0,Partly Cloudy,70,42361,185
776566,2025-08-27,Citi Field,New York Mets,Philadelphia Phillies,121,143,6,0,12,5,0,0,Partly Cloudy,72,41893,133
776569,2025-08-27,Rate Field,Chicago White Sox,Kansas City Royals,145,118,1,12,7,16,0,1,Partly Cloudy,72,10598,159
776572,2025-08-27,American Family Field,Milwaukee Brewers,Arizona Diamondbacks,158,109,2,3,10,9,0,0,Clear,72,26176,162
776568,2025-08-27,Busch Stadium,St. Louis Cardinals,Pittsburgh Pirates,138,134,1,2,4,3,1,0,Partly Cloudy,80,19836,133
776563,2025-08-27,Globe Life Field,Texas Rangers,Los Angeles Angels,140,108,20,3,22,7,0,1,Roof Closed,74,22353,168
776571,2025-08-27,Daikin Park,Houston Astros,Colorado Rockies,117,115,4,0,7,4,0,0,Roof Closed,73,28338,139
776562,2025-08-27,Dodger Stadium,Los Angeles Dodgers,Cincinnati Reds,119,113,5,1,7,6,0,0,Clear,84,49199,172
776557,2025-08-27,Oracle Park,San Francisco Giants,Chicago Cubs,137,112,12,3,13,5,1,1,Partly Cloudy,67,30457,143
776559,2025-08-27,Sutter Health Park,Athletics,Detroit Tigers,133,116,7,0,11,2,0,2,Clear,86,8551,139
776564,2025-08-28,Oriole Park at Camden Yards,Baltimore Orioles,Boston Red Sox,110,111,2,3,9,8,0,0,Partly Cloudy,73,15374,147
776555,2025-08-28,Daikin Park,Houston Astros,Colorado Rockies,117,115,4,3,9,8,2,1,Roof Closed,73,29523,142
776553,2025-08-28,American Family Field,Milwaukee Brewers,Arizona Diamondbacks,158,109,4,6,10,11,0,1,Partly Cloudy,68,35822,176
776554,2025-08-28,Busch Stadium,St. Louis Cardinals,Pittsburgh Pirates,138,134,4,1,7,5,0,0,Partly Cloudy,80,18894,152
776550,2025-08-28,Oracle Park,San Francisco Giants,Chicago Cubs,137,112,4,3,8,8,0,0,Sunny,67,32187,129
776560,2025-08-28,Citizens Bank Park,Philadelphia Phillies,Atlanta Braves,143,144,19,4,20,6,0,0,Partly Cloudy,74,41293,168
776558,2025-08-28,Citi Field,New York Mets,Miami Marlins,121,146,4,7,7,9,3,1,Partly Cloudy,72,37975,178
776556,2025-08-28,Rate Field,Chicago White Sox,New York Yankees,145,147,4,10,5,12,3,1,Partly Cloudy,69,18187,167
776551,2025-08-29,Great American Ball Park,Cincinnati Reds,St. Louis Cardinals,113,138,5,7,12,9,3,0,Partly Cloudy,74,21587,186
776545,2025-08-29,Nationals Park,Washington Nationals,Tampa Bay Rays,120,139,1,4,12,8,0,0,Clear,80,27358,171
776552,2025-08-29,Citizens Bank Park,Philadelphia Phillies,Atlanta Braves,143,144,2,1,6,12,0,1,Partly Cloudy,75,40322,149
776546,2025-08-29,Rogers Centre,Toronto Blue Jays,Milwaukee Brewers,141,158,2,7,4,11,0,0,Clear,63,41390,172
776549,2025-08-29,Fenway Park,Boston Red Sox,Pittsburgh Pirates,111,134,2,4,9,10,0,2,Cloudy,67,36344,151
776547,2025-08-29,Progressive Field,Cleveland Guardians,Seattle Mariners,114,136,5,4,9,10,0,2,Cloudy,63,32012,153
776548,2025-08-29,Citi Field,New York Mets,Miami Marlins,121,146,19,9,18,15,2,0,Cloudy,74,42112,193
776544,2025-08-29,Rate Field,Chicago White Sox,New York Yankees,145,147,2,10,12,7,1,0,Partly Cloudy,66,28069,185
776543,2025-08-29,Daikin Park,Houston Astros,Los Angeles Angels,117,108,2,0,9,2,0,2,Roof Closed,73,33841,165
776540,2025-08-29,Kauffman Stadium,Kansas City Royals,Detroit Tigers,118,116,3,5,9,11,0,0,Partly Cloudy,81,34494,170
776541,2025-08-29,Target Field,Minnesota Twins,San Diego Padres,142,135,7,4,12,9,2,1,Partly Cloudy,74,24336,181
776542,2025-08-29,Coors Field,Colorado Rockies,Chicago Cubs,115,112,7,11,14,15,0,2,Cloudy,73,33747,171
776538,2025-08-29,Sutter Health Park,Athletics,Texas Rangers,133,140,2,5,5,10,0,0,Clear,87,8413,159
776534,2025-08-29,Dodger Stadium,Los Angeles Dodgers,Arizona Diamondbacks,119,109,0,3,3,4,0,0,Clear,78,45701,159
776533,2025-08-29,Oracle Park,San Francisco Giants,Baltimore Orioles,137,110,15,8,18,10,0,3,Clear,63,40043,187
776527,2025-08-30,Rogers Centre,Toronto Blue Jays,Milwaukee Brewers,141,158,1,4,7,9,0,1,Partly Cloudy,70,41424,149
776525,2025-08-30,Nationals Park,Washington Nationals,Tampa Bay Rays,120,139,1,4,4,5,0,0,Sunny,74,26148,138
776539,2025-08-30,Fenway Park,Boston Red Sox,Pittsburgh Pirates,111,134,3,10,8,12,2,0,Sunny,75,36391,168
776535,2025-08-30,Citi Field,New York Mets,Miami Marlins,121,146,8,11,12,13,0,2,Sunny,76,42726,194
776532,2025-08-30,Citizens Bank Park,Philadelphia Phillies,Atlanta Braves,143,144,3,2,6,9,0,0,Clear,75,43462,164
776536,2025-08-30,Great American Ball Park,Cincinnati Reds,St. Louis Cardinals,113,138,2,4,8,7,0,0,Clear,75,32076,166
776531,2025-08-30,Daikin Park,Houston Astros,Los Angeles Angels,117,108,1,4,7,6,0,0,Roof Closed,73,38559,164
776530,2025-08-30,Target Field,Minnesota Twins,San Diego Padres,142,135,3,12,5,14,1,1,Clear,75,23971,178
776529,2025-08-30,Rate Field,Chicago White Sox,New York Yankees,145,147,3,5,8,6,1,0,Partly Cloudy,71,26624,193
776528,2025-08-30,Kauffman Stadium,Kansas City Royals,Detroit Tigers,118,116,3,1,6,7,0,0,Cloudy,83,26237,155
776537,2025-08-30,Progressive Field,Cleveland Guardians,Seattle Mariners,114,136,4,3,5,5,0,1,Clear,65,33203,149
776516,2025-08-30,Oracle Park,San Francisco Giants,Baltimore Orioles,137,110,1,11,5,13,1,0,Sunny,80,37711,160
776526,2025-08-30,Coors Field,Colorado Rockies,Chicago Cubs,115,112,3,4,7,9,1,0,Clear,68,47394,155
776523,2025-08-30,Dodger Stadium,Los Angeles Dodgers,Arizona Diamondbacks,119,109,1,6,6,8,2,0,Clear,86,47632,158
776524,2025-08-30,Sutter Health Park,Athletics,Texas Rangers,133,140,3,9,8,17,0,0,Clear,95,8941,162
776518,2025-08-31,Great American Ball Park,Cincinnati Reds,St. Louis Cardinals,113,138,7,4,10,7,0,1,Sunny,72,27238,166
776513,2025-08-31,Target Field,Minnesota Twins,San Diego Padres,142,135,7,2,8,8,1,0,Partly Cloudy,72,26956,163
776517,2025-08-31,Fenway Park,Boston Red Sox,Pittsburgh Pirates,111,134,5,2,8,6,0,1,Sunny,71,36583,149
776520,2025-08-31,Nationals Park,Washington Nationals,Tampa Bay Rays,120,139,4,7,7,6,2,2,Sunny,74,19436,142
776515,2025-08-31,Rogers Centre,Toronto Blue Jays,Milwaukee Brewers,141,158,8,4,13,13,2,1,Sunny,68,41488,165
776521,2025-08-31,Progressive Field,Cleveland Guardians,Seattle Mariners,114,136,2,4,2,9,0,0,Sunny,70,34136,143
776519,2025-08-31,Citi Field,New York Mets,Miami Marlins,121,146,1,5,5,10,1,0,Sunny,77,43302,160
776510,2025-08-31,Daikin Park,Houston Astros,Los Angeles Angels,117,108,0,3,2,6,1,0,Roof Closed,73,36811,161
776512,2025-08-31,Kauffman Stadium,Kansas City Royals,Detroit Tigers,118,116,0,5,4,9,0,0,Partly Cloudy,78,23689,145
776514,2025-08-31,Rate Field,Chicago White Sox,New York Yankees,145,147,3,2,5,6,1,0,Partly Cloudy,75,27810,150
776511,2025-08-31,Coors Field,Colorado Rockies,Chicago Cubs,115,112,6,5,11,7,0,0,Sunny,79,40264,155
776507,2025-08-31,Oracle Park,San Francisco Giants,Baltimore Orioles,137,110,13,2,16,9,1,3,Partly Cloudy,84,39220,192
776508,2025-08-31,Sutter Health Park,Athletics,Texas Rangers,133,140,6,9,9,9,2,0,Sunny,96,8716,186
776509,2025-08-31,Dodger Stadium,Los Angeles Dodgers,Arizona Diamondbacks,119,109,5,4,10,7,0,0,Sunny,94,51803,147
776522,2025-08-31,Citizens Bank Park,Philadelphia Phillies,Atlanta Braves,143,144,1,3,5,6,0,0,Partly Cloudy,73,43770,166
776498,2025-09-01,Nationals Park,Washington Nationals,Miami Marlins,120,146,2,0,3,2,1,0,Partly Cloudy,75,13835,135
776501,2025-09-01,Comerica Park,Detroit Tigers,New York Mets,116,121,8,10,14,8,1,0,Sunny,75,38912,187
776503,2025-09-01,Great American Ball Park,Cincinnati Reds,Toronto Blue Jays,113,141,5,4,11,8,0,1,Sunny,78,21773,174
776505,2025-09-01,Fenway Park,Boston Red Sox,Cleveland Guardians,111,114,6,4,14,8,0,0,Partly Cloudy,72,36021,174
776499,2025-09-01,Daikin Park,Houston Astros,Los Angeles Angels,117,108,8,3,12,7,0,0,Roof Closed,73,33247,173
776502,2025-09-01,Target Field,Minnesota Twins,Chicago White Sox,142,145,5,6,8,12,1,2,Partly Cloudy,77,15892,161
776497,2025-09-01,Busch Stadium,St. Louis Cardinals,Athletics,138,133,3,11,8,17,1,0,Cloudy,79,22670,159
776506,2025-09-01,Wrigley Field,Chicago Cubs,Atlanta Braves,112,144,7,6,11,10,0,0,Sunny,77,39673,190
776492,2025-09-01,Coors Field,Colorado Rockies,San Francisco Giants,115,137,2,8,13,11,0,0,Sunny,80,28805,165
776500,2025-09-01,American Family Field,Milwaukee Brewers,Philadelphia Phillies,158,143,8,10,10,14,0,1,Sunny,76,42153,205
776494,2025-09-01,Petco Park,San Diego Padres,Baltimore Orioles,135,110,3,4,7,11,0,1,Partly Cloudy,82,45586,186
776504,2025-09-01,George M. Steinbrenner Field,Tampa Bay Rays,Seattle Mariners,139,136,10,2,13,10,0,1,Partly Cloudy,84,10046,148
776495,2025-09-01,Chase Field,Arizona Diamondbacks,Texas Rangers,109,140,5,7,7,8,0,0,Roof Closed,78,26489,197
776490,2025-09-02,Comerica Park,Detroit Tigers,New York Mets,116,121,5,12,8,17,1,0,Clear,75,24733,163
776496,2025-09-02,PNC Park,Pittsburgh Pirates,Los Angeles Dodgers,134,119,9,7,8,12,1,0,Partly Cloudy,75,14330,171
776491,2025-09-02,Great American Ball Park,Cincinnati Reds,Toronto Blue Jays,113,141,9,12,15,12,0,1,Partly Cloudy,78,20769,186
776493,2025-09-02,Fenway Park,Boston Red Sox,Cleveland Guardians,111,114,11,7,18,11,0,0,Partly Cloudy,74,34902,146
776482,2025-09-02,Nationals Park,Washington Nationals,Miami Marlins,120,146,5,2,10,4,1,3,Partly Cloudy,75,12372,147
776485,2025-09-02,George M. Steinbrenner Field,Tampa Bay Rays,Seattle Mariners,139,136,6,5,7,6,0,0,Partly Cloudy,87,7883,167
776488,2025-09-02,Kauffman Stadium,Kansas City Royals,Los Angeles Angels,118,108,1,5,4,9,0,0,Partly Cloudy,80,13685,147
776487,2025-09-02,Wrigley Field,Chicago Cubs,Atlanta Braves,112,144,4,3,7,8,0,0,Partly Cloudy,73,32618,153
776484,2025-09-02,Target Field,Minnesota Twins,Chicago White Sox,142,145,3,12,7,13,2,0,Partly Cloudy,75,11721,169
776483,2025-09-02,Busch Stadium,St. Louis Cardinals,Athletics,138,133,2,1,5,5,1,0,Partly Cloudy,80,17002,115
776489,2025-09-02,Daikin Park,Houston Astros,New York Yankees,117,147,1,7,5,11,0,0,Roof Closed,73,33133,170
776486,2025-09-02,Coors Field,Colorado Rockies,San Francisco Giants,115,137,4,7,9,13,0,0,Cloudy,80,18934,171
776480,2025-09-02,Petco Park,San Diego Padres,Baltimore Orioles,135,110,2,6,6,10,1,0,Clear,75,42536,185
776481,2025-09-02,Chase Field,Arizona Diamondbacks,Texas Rangers,109,140,5,3,10,10,1,0,Roof Closed,76,22046,147
776477,2025-09-03,Nationals Park,Washington Nationals,Miami Marlins,120,146,10,5,11,10,1,2,Partly Cloudy,77,11190,173
776478,2025-09-03,Comerica Park,Detroit Tigers,New York Mets,116,121,6,2,10,8,0,1,Sunny,76,21775,162
776468,2025-09-03,Chase Field,Arizona Diamondbacks,Texas Rangers,109,140,2,0,3,5,1,1,Roof Closed,78,14921,150
776465,2025-09-03,Petco Park,San Diego Padres,Baltimore Orioles,135,110,5,7,10,8,1,0,Sunny,79,35019,163
776479,2025-09-03,PNC Park,Pittsburgh Pirates,Los Angeles Dodgers,134,119,3,0,7,5,0,0,Partly Cloudy,81,16473,148
776475,2025-09-03,Great American Ball Park,Cincinnati Reds,Toronto Blue Jays,113,141,9,13,10,18,0,1,Partly Cloudy,80,17134,190
776474,2025-09-03,Fenway Park,Boston Red Sox,Cleveland Guardians,111,114,1,8,7,12,1,0,Clear,75,36658,172
776476,2025-09-03,George M. Steinbrenner Field,Tampa Bay Rays,Seattle Mariners,139,136,9,4,19,4,0,0,Partly Cloudy,85,8589,143
776466,2025-09-03,Kauffman Stadium,Kansas City Royals,Los Angeles Angels,118,108,3,4,4,5,0,1,Partly Cloudy,83,15924,161
776473,2025-09-03,Wrigley Field,Chicago Cubs,Atlanta Braves,112,144,1,5,4,6,0,1,Overcast,67,31933,145
776469,2025-09-03,Target Field,Minnesota Twins,Chicago White Sox,142,145,3,4,11,6,0,1,Partly Cloudy,62,11904,166
776471,2025-09-03,American Family Field,Milwaukee Brewers,Philadelphia Phillies,158,143,6,3,6,9,1,1,Roof Closed,65,28528,156
776470,2025-09-03,Busch Stadium,St. Louis Cardinals,Athletics,138,133,5,1,7,9,0,0,Partly Cloudy,84,17516,141
776472,2025-09-03,Daikin Park,Houston Astros,New York Yankees,117,147,8,7,11,11,0,1,Roof Closed,73,30693,185
776467,2025-09-03,Coors Field,Colorado Rockies,San Francisco Giants,115,137,8,10,11,12,0,1,Clear,84,19802,170
776459,2025-09-04,American Family Field,Milwaukee Brewers,Philadelphia Phillies,158,143,0,2,7,6,0,1,Partly Cloudy,63,26583,156
776461,2025-09-04,PNC Park,Pittsburgh Pirates,Los Angeles Dodgers,134,119,5,3,9,8,0,1,Rain,64,20563,153
776458,2025-09-04,George M. Steinbrenner Field,Tampa Bay Rays,Cleveland Guardians,139,114,4,2,8,3,0,2,Partly Cloudy,84,8306,151
776463,2025-09-04,Kauffman Stadium,Kansas City Royals,Los Angeles Angels,118,108,4,3,5,6,0,0,Clear,75,17352,133
776462,2025-09-04,Target Field,Minnesota Twins,Chicago White Sox,142,145,8,11,15,15,1,1,Overcast,57,13188,206
776464,2025-09-04,Daikin Park,Houston Astros,New York Yankees,117,147,4,8,10,9,0,3,Roof Closed,73,35018,204
776455,2025-09-05,Wrigley Field,Chicago Cubs,Washington Nationals,112,120,11,5,10,6,0,0,Partly Cloudy,65,32320,160
776450,2025-09-05,Great American Ball Park,Cincinnati Reds,New York Mets,113,121,4,5,9,10,1,0,Partly Cloudy,78,21231,184
776452,2025-09-05,Comerica Park,Detroit Tigers,Chicago White Sox,116,145,5,7,7,11,1,0,Partly Cloudy,68,35216,183
776453,2025-09-05,PNC Park,Pittsburgh Pirates,Milwaukee Brewers,134,158,2,5,6,10,3,0,Cloudy,79,14122,163
776454,2025-09-05,Oriole Park at Camden Yards,Baltimore Orioles,Los Angeles Dodgers,110,119,2,1,5,5,1,0,Partly Cloudy,84,25481,181
776457,2025-09-05,Yankee Stadium,New York Yankees,Toronto Blue Jays,147,141,1,7,4,11,0,0,Partly Cloudy,79,46055,171
776456,2025-09-05,loanDepot park,Miami Marlins,Philadelphia Phillies,146,143,3,9,8,16,0,0,Roof Closed,72,15118,162
776460,2025-09-05,Truist Park,Atlanta Braves,Seattle Mariners,144,136,4,1,10,6,0,1,Partly Cloudy,88,36203,143
776451,2025-09-05,George M. Steinbrenner Field,Tampa Bay Rays,Cleveland Guardians,139,114,1,7,7,12,1,0,Cloudy,87,8836,155
776446,2025-09-05,Kauffman Stadium,Kansas City Royals,Minnesota Twins,118,142,2,1,6,5,0,2,Cloudy,63,16255,143
776449,2025-09-05,Globe Life Field,Texas Rangers,Houston Astros,140,117,4,3,9,9,1,2,Roof Closed,74,31662,217
776445,2025-09-05,Busch Stadium,St. Louis Cardinals,San Francisco Giants,138,137,2,8,5,18,0,0,Cloudy,68,25837,156
776442,2025-09-05,Coors Field,Colorado Rockies,San Diego Padres,115,135,3,0,9,3,0,1,Clear,64,30073,135
776444,2025-09-05,Angel Stadium,Los Angeles Angels,Athletics,108,133,4,10,3,9,1,0,Clear,82,30779,177
776448,2025-09-05,Chase Field,Arizona Diamondbacks,Boston Red Sox,109,111,10,5,11,8,0,0,Roof Closed,76,39126,170
